,Away Team,Home Team,Winner,Away Win,ADJOE_diff,ADJDE_diff,BARTHAG_diff,EFG_O_diff,EFG_D_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,FTR_diff,FTRD_diff,2P_O_diff,2P_D_diff,3P_O_diff,3P_D_diff,ADJ_T_diff,WAB_diff
3467,Louisiana Monroe,Appalachian St.,Appalachian St.,N,5.799999999999997,0.5999999999999943,0.13840000000000002,2.6000000000000014,-0.8999999999999986,-1.6000000000000014,0.0,1.0,-0.8000000000000007,-1.2000000000000028,-5.700000000000003,-1.6999999999999957,-0.09999999999999432,5.300000000000004,-1.8999999999999986,-5.200000000000003,6.5
3468,Louisiana Tech,FIU,FIU,N,1.8999999999999915,-3.0,0.13319999999999999,0.8999999999999986,-3.8000000000000043,-0.6999999999999993,-4.199999999999999,3.6999999999999993,-5.599999999999998,-2.0,-5.199999999999999,-2.9000000000000057,-4.5,4.400000000000002,-1.7999999999999972,-12.099999999999994,0.9000000000000004
3469,Loyola Chicago,Illinois St.,Illinois St.,N,4.1000000000000085,-5.599999999999994,0.2671,6.0,-0.19999999999999574,0.40000000000000213,2.3000000000000007,-6.100000000000001,-4.400000000000002,3.3999999999999986,-8.899999999999999,5.899999999999999,-2.799999999999997,4.0,2.6000000000000014,-4.0,1.7999999999999998
3470,Loyola Marymount,BYU,BYU,N,-6.900000000000006,-4.099999999999994,-0.06399999999999995,-3.299999999999997,-1.1000000000000014,4.0,4.0,5.699999999999999,0.1999999999999993,-3.299999999999997,0.8000000000000043,-4.400000000000006,2.0,-1.3999999999999986,-4.200000000000003,-8.700000000000003,-0.8999999999999999
3471,Loyola MD,Navy,Navy,N,3.4000000000000057,3.9000000000000057,-0.0010000000000000009,4.800000000000004,3.5,-1.1999999999999993,4.0,-3.900000000000002,4.100000000000001,3.1000000000000014,2.599999999999998,5.399999999999999,0.5,2.5000000000000036,5.400000000000006,1.8999999999999915,-1.5999999999999996
3472,Massachusetts,Saint Joseph's,Saint Joseph's,N,-2.700000000000003,3.299999999999997,-0.1577,3.1000000000000014,-0.5,6.699999999999999,1.1000000000000014,9.5,2.700000000000003,-0.3999999999999986,14.299999999999997,2.4000000000000057,0.7000000000000028,2.799999999999997,-1.0,-0.7999999999999972,-3.3000000000000007
3473,Memphis,South Florida,South Florida,N,6.299999999999997,0.5999999999999943,0.11950000000000005,1.8999999999999986,0.20000000000000284,-2.8000000000000007,-0.5999999999999979,-2.8999999999999986,4.099999999999998,-10.800000000000004,-5.600000000000001,4.0,0.6999999999999957,-1.0999999999999943,-0.29999999999999716,7.1000000000000085,3.1
3474,Miami OH,Eastern Michigan,Miami OH,Y,1.5999999999999943,-0.09999999999999432,0.04960000000000003,0.10000000000000142,0.30000000000000426,-2.1000000000000014,-3.400000000000002,-4.299999999999997,-9.599999999999998,0.8000000000000043,1.8999999999999986,-1.7999999999999972,0.8999999999999986,2.3999999999999986,-0.30000000000000426,3.1999999999999886,-0.5999999999999996
3475,Middle Tennessee,UAB,Middle Tennessee,Y,-9.400000000000006,-1.2999999999999972,-0.22159999999999996,-3.6999999999999957,1.3999999999999986,6.0,-0.3999999999999986,1.6999999999999957,1.9000000000000021,-2.1999999999999993,2.6000000000000014,-5.599999999999994,2.3999999999999986,-0.30000000000000426,0.20000000000000284,2.6999999999999886,-5.9
3476,Mississippi Valley St.,Jackson St.,Jackson St.,N,-0.20000000000000284,9.200000000000003,-0.09350000000000001,-2.700000000000003,4.899999999999999,-1.8999999999999986,-3.1999999999999993,-0.3000000000000007,4.699999999999999,-0.5999999999999943,-12.0,-5.799999999999997,4.600000000000001,3.1000000000000014,3.6000000000000014,3.5999999999999943,-5.699999999999999
3477,UMKC,UT Rio Grande Valley,UT Rio Grande Valley,N,1.5,5.3999999999999915,-0.09660000000000002,3.5,3.200000000000003,-0.8000000000000007,-3.400000000000002,-3.0,-0.30000000000000426,-10.300000000000004,-6.799999999999997,1.7999999999999972,2.700000000000003,3.900000000000002,2.700000000000003,-3.700000000000003,-5.4
3478,Missouri St.,Northern Iowa,Northern Iowa,N,1.2999999999999972,1.5,-0.004599999999999993,2.3000000000000043,2.3999999999999986,0.3000000000000007,3.6000000000000014,2.1999999999999993,2.1999999999999993,9.299999999999997,2.6000000000000014,5.199999999999996,-1.6000000000000014,-1.1000000000000014,6.099999999999994,1.8000000000000114,1.0999999999999996
3479,Montana,Montana St.,Montana,Y,0.6000000000000085,-12.5,0.3234000000000001,2.700000000000003,-7.0,0.1999999999999993,2.0,1.0999999999999979,-1.7000000000000028,-3.299999999999997,8.999999999999996,4.5,-8.100000000000001,0.19999999999999574,-3.3999999999999986,-3.299999999999997,9.100000000000001
3480,Morehead St.,Eastern Illinois,Morehead St.,Y,1.6999999999999886,-1.3999999999999915,0.06620000000000001,-1.2000000000000028,-1.1000000000000014,-1.6000000000000014,-0.6999999999999993,-1.3999999999999986,1.1000000000000014,5.199999999999999,-4.700000000000003,0.3999999999999986,1.0,-2.6000000000000014,-2.6000000000000014,0.5,-0.5
3481,Morgan St.,Coppin St.,Coppin St.,N,4.299999999999997,2.200000000000003,0.024599999999999983,-1.7999999999999972,3.1999999999999957,-5.400000000000002,7.199999999999999,5.800000000000001,6.300000000000004,-3.4000000000000057,6.299999999999997,-6.200000000000003,5.299999999999997,4.5,0.20000000000000284,1.8999999999999915,0.8000000000000007
3482,Murray St.,Tennessee Tech,Murray St.,Y,22.0,-5.400000000000006,0.6508,8.699999999999996,-4.600000000000001,-5.600000000000001,0.1999999999999993,4.100000000000001,-2.1999999999999993,-2.799999999999997,-5.800000000000004,12.300000000000004,-2.8000000000000043,1.2999999999999972,-5.200000000000003,0.5,17.599999999999998
3483,Nebraska,Illinois,Illinois,N,2.799999999999997,-1.0,0.06520000000000004,-0.3999999999999986,-4.100000000000001,-4.099999999999998,-2.5,-0.6000000000000014,0.20000000000000284,3.5,-12.399999999999999,0.3999999999999986,-6.700000000000003,-1.1000000000000014,0.7999999999999972,-3.9000000000000057,5.5
3484,UNLV,Utah St.,Utah St.,N,-6.799999999999997,8.5,-0.35559999999999997,-4.399999999999999,4.5,0.40000000000000213,0.3000000000000007,3.5,5.399999999999999,-1.8000000000000043,-2.6999999999999957,-5.400000000000006,7.5,-2.0,0.4000000000000057,-0.5,-9.5
3485,New Mexico,Fresno St.,Fresno St.,N,-4.400000000000006,5.700000000000003,-0.2684,-5.0,3.1000000000000014,1.1999999999999993,-1.1999999999999993,1.9000000000000021,3.200000000000003,9.099999999999998,2.1000000000000014,-4.100000000000001,0.5999999999999943,-3.8000000000000043,4.800000000000001,4.8999999999999915,-8.3
3486,Nicholls St.,Southeastern Louisiana,Southeastern Louisiana,N,-0.6000000000000085,4.8999999999999915,-0.1154,-0.29999999999999716,0.7999999999999972,-6.900000000000002,-2.799999999999997,-9.0,5.400000000000002,-15.300000000000004,-3.299999999999997,-5.0,2.8999999999999986,3.3999999999999986,-2.1999999999999993,3.4000000000000057,-1.799999999999999
3487,NJIT,Liberty,Liberty,N,-9.5,4.0,-0.3532,-5.199999999999996,0.10000000000000142,-0.09999999999999787,-2.6000000000000014,-3.3000000000000007,0.7000000000000028,11.7,-3.0000000000000036,-6.600000000000001,0.5,-2.0,-0.5,4.700000000000003,-5.6000000000000005
3488,Norfolk St.,Howard,Norfolk St.,Y,-4.799999999999997,-9.399999999999991,0.07850000000000001,1.1000000000000014,-2.5999999999999943,3.5,0.8999999999999986,-1.8000000000000007,-4.5,4.400000000000006,4.800000000000004,0.6000000000000014,-2.799999999999997,0.20000000000000284,-1.6000000000000014,-2.299999999999997,3.8000000000000007
3489,North Alabama,Lipscomb,Lipscomb,N,-16.10000000000001,6.700000000000003,-0.5673,-10.299999999999997,4.200000000000003,1.5,-2.400000000000002,1.3000000000000007,1.3000000000000007,-5.4999999999999964,10.100000000000001,-9.399999999999999,4.100000000000001,-7.800000000000001,3.0,-4.5,-14.2
3490,UNC Asheville,Gardner Webb,Gardner Webb,N,-12.900000000000006,9.400000000000006,-0.4111,-8.599999999999994,5.200000000000003,6.399999999999999,0.0,5.300000000000001,5.800000000000001,-11.999999999999996,6.100000000000001,-8.399999999999999,6.300000000000004,-6.0000000000000036,2.5,-5.0,-15.8
3491,North Carolina A&T,Florida A&M,Florida A&M,N,7.0,5.3999999999999915,0.044399999999999995,2.0,0.29999999999999716,-5.200000000000003,-1.0,-0.7999999999999972,2.3000000000000043,0.0,-8.5,4.100000000000001,-0.8999999999999986,-2.299999999999997,1.5,0.8999999999999915,5.699999999999999
3492,North Carolina Central,Bethune Cookman,Bethune Cookman,N,5.0,3.5,0.03970000000000001,1.6000000000000014,2.1000000000000014,1.1999999999999993,-2.1999999999999993,1.2999999999999972,-4.600000000000001,-3.6000000000000014,-5.200000000000003,3.0,2.1999999999999957,-0.8999999999999986,1.1000000000000014,-6.8999999999999915,2.299999999999999
3493,North Dakota St.,Western Illinois,North Dakota St.,Y,9.699999999999989,2.200000000000003,0.19060000000000002,3.700000000000003,1.3999999999999986,-0.6000000000000014,-0.09999999999999964,-1.9000000000000021,0.3999999999999986,9.000000000000004,-1.6000000000000014,6.200000000000003,4.200000000000003,-1.5,-1.8999999999999986,-2.200000000000003,7.4
3494,North Texas,Charlotte,North Texas,Y,2.4000000000000057,-10.100000000000009,0.3028,1.1000000000000014,-3.8999999999999986,-1.8999999999999986,1.9000000000000021,8.399999999999999,-2.0,-8.599999999999998,5.100000000000001,1.2999999999999972,-3.5,0.5999999999999979,-2.700000000000003,1.0,8.3
3495,Northern Arizona,Idaho,Northern Arizona,Y,4.900000000000006,-6.0,0.12919999999999998,0.0,1.2999999999999972,-3.0,3.3000000000000007,1.6000000000000014,-5.5,5.599999999999998,-3.400000000000002,2.700000000000003,0.5,-3.0,1.5,3.4000000000000057,6.699999999999999
3496,Northwestern St.,Central Arkansas,Northwestern St.,Y,-9.599999999999994,-1.2999999999999972,-0.12469999999999999,-4.399999999999999,-0.6999999999999957,3.0,1.5,4.399999999999999,3.8000000000000043,-0.6000000000000014,2.200000000000003,-0.09999999999999432,-3.1000000000000014,-7.299999999999997,2.200000000000003,-2.0999999999999943,-1.5
3497,Notre Dame,Boston College,Notre Dame,Y,1.0999999999999943,-1.7000000000000028,0.07010000000000005,-2.299999999999997,0.6000000000000014,-3.5,-0.20000000000000284,0.3999999999999986,-0.3999999999999986,-4.899999999999999,-7.599999999999998,-3.700000000000003,-0.19999999999999574,-0.1999999999999993,1.1000000000000014,-2.200000000000003,-0.2999999999999998
3498,Oklahoma,West Virginia,West Virginia,N,1.7000000000000028,-7.6000000000000085,0.1693,2.8999999999999986,-4.899999999999999,-4.300000000000001,-1.1999999999999993,-11.099999999999998,-0.8999999999999986,-7.599999999999998,-14.899999999999999,2.1000000000000014,-5.5,3.0,-2.8000000000000043,-1.6000000000000085,6.2
3499,Oregon,Colorado,Colorado,N,2.299999999999997,-4.0,0.11030000000000006,1.0,-2.0,-1.3000000000000007,3.5,-1.0999999999999979,5.199999999999999,-7.800000000000004,2.799999999999997,-0.6999999999999957,0.0,2.8000000000000043,-2.8000000000000007,-4.099999999999994,2.5
3500,Oregon St.,Utah,Oregon St.,Y,-3.4000000000000057,-2.700000000000003,-0.010300000000000087,-2.799999999999997,-2.0999999999999943,-0.8999999999999986,2.900000000000002,-0.1999999999999993,1.8999999999999986,1.2999999999999972,1.0,-0.10000000000000142,-5.0,-4.899999999999999,1.6999999999999957,-0.3999999999999915,0.30000000000000027
3501,Penn,Columbia,Penn,Y,1.5999999999999943,-8.5,0.2733,1.1000000000000014,-3.0,0.3999999999999986,0.10000000000000142,0.5,-0.8999999999999986,5.700000000000003,-12.600000000000001,2.299999999999997,-2.299999999999997,-0.6999999999999957,-2.5,-0.30000000000001137,7.4
3502,Pepperdine,Pacific,Pacific,N,8.599999999999994,2.700000000000003,0.16310000000000002,4.299999999999997,-0.30000000000000426,-1.6000000000000014,1.6999999999999993,-1.9000000000000021,6.399999999999999,-4.799999999999997,-6.5,3.5,0.7999999999999972,2.299999999999997,-1.4000000000000057,5.400000000000006,-0.09999999999999964
3503,Portland,Santa Clara,Santa Clara,N,-6.700000000000003,5.699999999999989,-0.2802,-4.300000000000004,2.6999999999999957,-0.6000000000000014,0.0,-3.8000000000000007,1.8000000000000007,5.100000000000001,-0.6000000000000014,-4.0,-0.6999999999999957,-3.3000000000000043,5.300000000000001,0.7000000000000028,-10.799999999999999
3504,Portland St.,Idaho St.,Idaho St.,N,-1.6000000000000085,-5.3999999999999915,0.06230000000000005,-5.100000000000001,-2.3999999999999986,1.7999999999999972,3.8000000000000007,12.900000000000002,-1.3000000000000007,8.499999999999996,12.699999999999996,-2.1000000000000014,0.3999999999999986,-6.400000000000002,-4.800000000000004,2.200000000000003,2.3000000000000007
3505,Princeton,Cornell,Princeton,Y,-1.0999999999999943,-5.5,0.12080000000000002,-4.100000000000001,-0.7999999999999972,-1.0999999999999979,-0.1999999999999993,5.5,-4.100000000000001,-4.099999999999998,1.8999999999999986,-4.199999999999996,-0.30000000000000426,-2.599999999999998,-1.2000000000000028,-0.5,2.9000000000000004
